# Armoury mesh catalogue. GENERATED by tools/generate_armory_catalogue.py, do not hand-edit.
# source=LOTRLOME_Armory/Assets  tpacs=4364  metameshes=4456  physicsshapes=383
# Regenerate after any art drop. `--diff` classifies rename vs move vs delete.
mesh	kind	prefix	culture	sub	category	tier	variant	folder	tpac	referenced	source
dunland_wulf_shield_medium_e	metamesh	-	dunland	wulf	shield	medium	e	dunland_weapons	dunland_weapons/dunland_wulf_shields_geo.tpac	Y	parsed
dunland_wulf_shield_medium_f	metamesh	-	dunland	wulf	shield	medium	f	dunland_weapons	dunland_weapons/dunland_wulf_shields_geo.tpac	Y	parsed
dwarf_hair_a	metamesh	-	dwarf	-	hair	-	a	Race Test	Race Test/Hair/Dwarf_Hairs_geo.tpac	N	parsed
dwarf_hair_b	metamesh	-	dwarf	-	hair	-	b	Race Test	Race Test/Hair/Dwarf_Hairs_geo.tpac	N	parsed
dwarf_hair_c	metamesh	-	dwarf	-	hair	-	c	Race Test	Race Test/Hair/Dwarf_Hairs_geo.tpac	N	parsed
dwarf_hair_d	metamesh	-	dwarf	-	hair	-	d	Race Test	Race Test/Hair/Dwarf_Hairs_geo.tpac	N	parsed
dwarf_hair_e	metamesh	-	dwarf	-	hair	-	e	Race Test	Race Test/Hair/Dwarf_Hairs_geo.tpac	N	parsed
dwarf_hair_f	metamesh	-	dwarf	-	hair	-	f	Race Test	Race Test/Hair/Dwarf_Hairs_SecondBatch_geo.tpac	N	parsed
dwarf_hair_g	metamesh	-	dwarf	-	hair	-	g	Race Test	Race Test/Hair/Dwarf_Hairs_SecondBatch_geo.tpac	N	parsed
dwarf_hair_h	metamesh	-	dwarf	-	hair	-	h	Race Test	Race Test/Hair/Dwarf_Hairs_SecondBatch_geo.tpac	N	parsed
dwarf_hair_i	metamesh	-	dwarf	-	hair	-	i	Race Test	Race Test/Hair/Dwarf_Hairs_SecondBatch_geo.tpac	N	parsed
dwarf_hair_j	metamesh	-	dwarf	-	hair	-	j	Race Test	Race Test/Hair/Dwarf_Hairs_SecondBatch_geo.tpac	N	parsed
elephant_mesh	metamesh	-	creature	-	body	-	-	creature	creature/elephant/mesh/adod_elephant_geo.tpac	Y	parsed
elephant_mesh_unused	metamesh	-	creature	mesh	body	-	-	creature	creature/elephant/mesh/SK_Elephant_Armor_t1_geo.tpac	N	parsed
erkenbrand_boots	metamesh	-	rohan	-	boots	-	-	rohan_assets	rohan_assets/erkenbrand/erkenbrand_geo.tpac	Y	parsed
erkenbrand_glove	metamesh	-	rohan	-	bracer	-	-	rohan_assets	rohan_assets/erkenbrand/erkenbrand_geo.tpac	Y	parsed
erkenbrand_helmet	metamesh	-	rohan	-	helmet	-	-	rohan_assets	rohan_assets/erkenbrand/erkenbrand_geo.tpac	Y	parsed
erkenbrand_shoulder	metamesh	-	rohan	-	pauldron	-	-	rohan_assets	rohan_assets/erkenbrand/erkenbrand_geo.tpac	Y	parsed
erkenbrand_torso	metamesh	-	rohan	-	chest	-	-	rohan_assets	rohan_assets/erkenbrand/erkenbrand_geo.tpac	Y	parsed
faramir_armor	metamesh	-	gondor	-	chest	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	Y	parsed
faramir_armor_slim	metamesh	-	gondor	-	chest	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	SLIM	parsed
faramir_bracers	metamesh	-	gondor	-	bracer	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	Y	parsed
gondor_horse_plate_armor	metamesh	-	gondor	-	barding	-	-	gondor_barding	gondor_barding/gondor_horse_plate_armor_geo.tpac	N	parsed
gondor_king_crown	metamesh	-	gondor	king	helmet	-	-	gondor_assets	gondor_assets/old_assets/gondor_crown_a_geo.tpac	Y	parsed
gondor_noble_coat_a	metamesh	-	gondor	-	chest	noble	a	gondor_assets	gondor_assets/boromir/boromir_rigged_geo.tpac	Y	parsed
gondor_noble_coat_a_slim	metamesh	-	gondor	-	chest	noble	-	gondor_assets	gondor_assets/boromir/boromir_rigged_geo.tpac	SLIM	parsed
gondor_noble_coat_b	metamesh	-	gondor	-	chest	noble	b	gondor_assets	gondor_assets/boromir/boromir_rigged_geo.tpac	Y	parsed
gondor_noble_coat_b_slim	metamesh	-	gondor	-	chest	noble	-	gondor_assets	gondor_assets/boromir/boromir_rigged_geo.tpac	SLIM	parsed
gondor_noble_jerkin_a	metamesh	-	gondor	-	chest	noble	a	gondor_assets	gondor_assets/boromir/boromir_rigged_geo.tpac	Y	parsed
gondor_noble_jerkin_a_slim	metamesh	-	gondor	-	chest	noble	-	gondor_assets	gondor_assets/boromir/boromir_rigged_geo.tpac	SLIM	parsed
gondor_noble_jerkin_b	metamesh	-	gondor	-	chest	noble	b	gondor_assets	gondor_assets/boromir/boromir_rigged_geo.tpac	Y	parsed
gondor_noble_jerkin_b_slim	metamesh	-	gondor	-	chest	noble	-	gondor_assets	gondor_assets/boromir/boromir_rigged_geo.tpac	SLIM	parsed
gondor_steelbow_a	metamesh	-	gondor	-	weapon	-	a	arnor_weapons	arnor_weapons/numenorean_steelbow_a_geo.tpac	Y	parsed
harad03_boots	metamesh	-	harad	-	boots	-	-	harad	harad/Harad3/harad3_geo.tpac	Y	parsed
harad03_cape	metamesh	-	harad	-	cape	-	-	harad	harad/Harad3/harad3_geo.tpac	Y	parsed
harad03_glove	metamesh	-	harad	-	bracer	-	-	harad	harad/Harad3/harad3_geo.tpac	Y	parsed
harad03_helmet	metamesh	-	harad	-	helmet	-	-	harad	harad/Harad3/harad3_geo.tpac	Y	parsed
harad03_torso	metamesh	-	harad	-	chest	-	-	harad	harad/Harad3/harad3_geo.tpac	Y	parsed
harad04_body	metamesh	-	harad	-	body	-	-	harad	harad/harad4/harad04_geo.tpac	Y	parsed
harad04_boots	metamesh	-	harad	-	boots	-	-	harad	harad/harad4/harad04_geo.tpac	Y	parsed
harad04_cape	metamesh	-	harad	-	cape	-	-	harad	harad/harad4/harad04_geo.tpac	Y	parsed
harad04_glove	metamesh	-	harad	-	bracer	-	-	harad	harad/harad4/harad04_geo.tpac	Y	parsed
harad04_helmet	metamesh	-	harad	-	helmet	-	-	harad	harad/harad4/harad04_geo.tpac	Y	parsed
harad05_v1_boots	metamesh	-	harad	-	boots	-	-	harad	harad/harad5/harad5_geo.tpac	Y	parsed
harad05_v1_cape	metamesh	-	harad	-	cape	-	-	harad	harad/harad5/harad5_geo.tpac	Y	parsed
harad05_v1_gloves	metamesh	-	harad	-	bracer	-	-	harad	harad/harad5/harad5_geo.tpac	Y	parsed
harad05_v1_helmet	metamesh	-	harad	-	helmet	-	-	harad	harad/harad5/harad5_geo.tpac	Y	parsed
harad05_v1_torso	metamesh	-	harad	-	chest	-	-	harad	harad/harad5/harad5_geo.tpac	Y	parsed
harad05_v2_boots	metamesh	-	harad	-	boots	-	-	harad	harad/harad5/harad5v2_geo.tpac	Y	parsed
harad05_v2_cape	metamesh	-	harad	-	cape	-	-	harad	harad/harad5/harad5v2_geo.tpac	Y	parsed
harad05_v2_torso	metamesh	-	harad	-	chest	-	-	harad	harad/harad5/harad5v2_geo.tpac	Y	parsed
harad05_v3_boots	metamesh	-	harad	-	boots	-	-	harad	harad/harad5/harad5v3_geo.tpac	Y	parsed
harad05_v3_cape	metamesh	-	harad	-	cape	-	-	harad	harad/harad5/harad5v3_geo.tpac	Y	parsed
harad05_v3_torso	metamesh	-	harad	-	chest	-	-	harad	harad/harad5/harad5v3_geo.tpac	Y	parsed
harad05_v4_boots	metamesh	-	harad	-	boots	-	-	harad	harad/harad5/harad5v4_geo.tpac	Y	parsed
harad05_v4_cape	metamesh	-	harad	-	cape	-	-	harad	harad/harad5/harad5v4_geo.tpac	Y	parsed
harad05_v4_torso	metamesh	-	harad	-	chest	-	-	harad	harad/harad5/harad5v4_geo.tpac	Y	parsed
harad06_v1_boots	metamesh	-	harad	-	boots	-	-	harad	harad/harad6/harad06_geo.tpac	Y	parsed
harad06_v1_cape	metamesh	-	harad	-	cape	-	-	harad	harad/harad6/harad06_geo.tpac	Y	parsed
harad06_v1_glove	metamesh	-	harad	-	bracer	-	-	harad	harad/harad6/harad06_geo.tpac	Y	parsed
harad06_v1_helmet	metamesh	-	harad	-	helmet	-	-	harad	harad/harad6/harad06_geo.tpac	Y	parsed
harad06_v1_torso	metamesh	-	harad	-	chest	-	-	harad	harad/harad6/harad06_geo.tpac	Y	parsed
harad07_boots	metamesh	-	harad	-	boots	-	-	harad	harad/harad7/harad07_geo.tpac	Y	parsed
harad07_cape	metamesh	-	harad	-	cape	-	-	harad	harad/harad7/harad07_geo.tpac	Y	parsed
harad07_glove	metamesh	-	harad	-	bracer	-	-	harad	harad/harad7/harad07_geo.tpac	Y	parsed
harad07_helmet	metamesh	-	harad	-	helmet	-	-	harad	harad/harad7/harad07_geo.tpac	Y	parsed
harad07_torso	metamesh	-	harad	-	chest	-	-	harad	harad/harad7/harad07_geo.tpac	Y	parsed
harad08_boots	metamesh	-	harad	-	boots	-	-	harad	harad/harad8/harad08_geo.tpac	Y	parsed
harad08_gloves	metamesh	-	harad	-	bracer	-	-	harad	harad/harad8/harad08_geo.tpac	Y	parsed
harad08_helmet	metamesh	-	harad	-	helmet	-	-	harad	harad/harad8/harad08_geo.tpac	Y	parsed
harad08_torso	metamesh	-	harad	-	chest	-	-	harad	harad/harad8/harad08_geo.tpac	Y	parsed
haradrim02_boots	metamesh	-	harad	-	boots	-	-	harad	harad/Harad2/harad2_geo.tpac	Y	parsed
haradrim02_gloves	metamesh	-	harad	-	bracer	-	-	harad	harad/Harad2/harad2_geo.tpac	Y	parsed
haradrim02_head	metamesh	-	harad	-	body	-	-	harad	harad/Harad2/harad2_geo.tpac	Y	parsed
haradrim02_pauldrons	metamesh	-	harad	-	pauldron	-	-	harad	harad/Harad2/harad2_geo.tpac	Y	parsed
haradrim02_toso	metamesh	-	harad	-	chest	-	-	harad	harad/Harad2/harad2_geo.tpac	Y	parsed
haradrim02a_boots	metamesh	-	harad	-	boots	-	-	harad	harad/Harad2/harad2a_geo.tpac	N	parsed
haradrim02a_gloves	metamesh	-	harad	-	bracer	-	-	harad	harad/Harad2/harad2a_geo.tpac	Y	parsed
haradrim02a_head	metamesh	-	harad	-	body	-	-	harad	harad/Harad2/harad2a_geo.tpac	Y	parsed
haradrim02a_pauldrons	metamesh	-	harad	-	pauldron	-	-	harad	harad/Harad2/harad2a_geo.tpac	N	parsed
haradrim02a_toso	metamesh	-	harad	-	chest	-	-	harad	harad/Harad2/harad2a_geo.tpac	Y	parsed
haradrim02b_boots	metamesh	-	harad	-	boots	-	-	harad	harad/Harad2/harad2b_geo.tpac	N	parsed
haradrim02b_gloves	metamesh	-	harad	-	bracer	-	-	harad	harad/Harad2/harad2b_geo.tpac	Y	parsed
haradrim02b_head	metamesh	-	harad	-	body	-	-	harad	harad/Harad2/harad2b_geo.tpac	Y	parsed
haradrim02b_pauldrons	metamesh	-	harad	-	pauldron	-	-	harad	harad/Harad2/harad2b_geo.tpac	N	parsed
haradrim02b_toso	metamesh	-	harad	-	chest	-	-	harad	harad/Harad2/harad2b_geo.tpac	Y	parsed
haradrim02c_boots	metamesh	-	harad	-	boots	-	-	harad	harad/Harad2/harad2c_geo.tpac	N	parsed
haradrim02c_gloves	metamesh	-	harad	-	bracer	-	-	harad	harad/Harad2/harad2c_geo.tpac	Y	parsed
haradrim02c_head	metamesh	-	harad	-	body	-	-	harad	harad/Harad2/harad2c_geo.tpac	Y	parsed
haradrim02c_pauldrons	metamesh	-	harad	-	pauldron	-	-	harad	harad/Harad2/harad2c_geo.tpac	N	parsed
haradrim02c_toso	metamesh	-	harad	-	chest	-	-	harad	harad/Harad2/harad2c_geo.tpac	Y	parsed
haradrim_boots	metamesh	-	harad	-	boots	-	-	harad	harad/harad_armor_01/hrad_geo.tpac	Y	parsed
haradrim_gloves	metamesh	-	harad	-	bracer	-	-	harad	harad/harad_armor_01/hrad_geo.tpac	Y	parsed
haradrim_head	metamesh	-	harad	-	body	-	-	harad	harad/harad_armor_01/hrad_geo.tpac	Y	parsed
haradrim_torso	metamesh	-	harad	-	chest	-	-	harad	harad/harad_armor_01/hrad_geo.tpac	Y	parsed
ithilien_boots	metamesh	-	gondor	-	boots	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	Y	parsed
ithilien_boots_heavy	metamesh	-	gondor	-	boots	heavy	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	Y	parsed
ithilien_bracers	metamesh	-	gondor	-	bracer	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	Y	parsed
ithilien_cloak	metamesh	-	gondor	-	cape	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	Y	parsed
ithilien_cloak_var	metamesh	-	gondor	-	cape	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	Y	parsed
ithilien_hood	metamesh	-	gondor	-	helmet	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	Y	parsed
ithilien_hood_masked	metamesh	-	gondor	-	helmet	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	Y	parsed
ithilien_hood_masked_var	metamesh	-	gondor	-	helmet	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	Y	parsed
ithilien_hood_var	metamesh	-	gondor	-	helmet	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	Y	parsed
ithilien_jerkin_long	metamesh	-	gondor	-	chest	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	Y	parsed
ithilien_jerkin_long_slim	metamesh	-	gondor	-	chest	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	SLIM	parsed
ithilien_jerkin_long_var	metamesh	-	gondor	-	chest	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	Y	parsed
ithilien_jerkin_long_var_slim	metamesh	-	gondor	-	chest	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	SLIM	parsed
ithilien_jerkin_short	metamesh	-	gondor	-	chest	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	Y	parsed
ithilien_jerkin_short_slim	metamesh	-	gondor	-	chest	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	SLIM	parsed
ithilien_jerkin_short_var	metamesh	-	gondor	-	chest	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	Y	parsed
ithilien_jerkin_short_var_slim	metamesh	-	gondor	-	chest	-	-	gondor_assets	gondor_assets/ithilien_rangers/ithilien_rangers_geo.tpac	SLIM	parsed
jor_lord_brcr_fgc3	metamesh	-	rohan	-	bracer	lord	-	rohan_assets	rohan_assets/rohan_noble/jor_lord_brcr_fgc3_geo.tpac	Y	parsed
khamul_body_mesh	metamesh	-	dol_guldur	-	body	-	-	Mordor	Mordor/Khamul/Khamul_geo.tpac	Y	parsed
khamul_boots_mesh	metamesh	-	dol_guldur	-	boots	-	-	Mordor	Mordor/Khamul/Khamul_geo.tpac	Y	parsed
khamul_gloves_mesh	metamesh	-	dol_guldur	-	bracer	-	-	Mordor	Mordor/Khamul/Khamul_geo.tpac	Y	parsed
khamul_helmet_mesh	metamesh	-	dol_guldur	-	helmet	-	-	Mordor	Mordor/Khamul/Khamul_geo.tpac	Y	parsed
legolas gloves	metamesh	-	mirkwood	-	bracer	-	-	mirkwood_assets	mirkwood_assets/Legolas/Legolas_geo.tpac	Y	parsed
legolas_body	metamesh	-	mirkwood	-	body	-	-	mirkwood_assets	mirkwood_assets/Legolas/Legolas_geo.tpac	Y	parsed
legolas_boots	metamesh	-	mirkwood	-	boots	-	-	mirkwood_assets	mirkwood_assets/Legolas/Legolas_geo.tpac	Y	parsed
legolas_shoulder	metamesh	-	mirkwood	-	pauldron	-	-	mirkwood_assets	mirkwood_assets/Legolas/Legolas_geo.tpac	Y	parsed
lord_sauron_horse_armour	metamesh	-	mordor	-	barding	lord	-	horse_armor	horse_armor/Mordor/lord_sauron_horse_armour_geo.tpac	Y	parsed
lotr_troll_body	metamesh	-	creature	-	body	-	-	Race Test	Race Test/Mordor/Trolls/Cave Troll/LOME_troll_geo.tpac	Y	parsed
lotr_troll_feet	metamesh	-	creature	-	body	-	-	Race Test	Race Test/Mordor/Trolls/Cave Troll/LOME_troll_geo.tpac	Y	parsed
lotr_troll_hands	metamesh	-	creature	-	body	-	-	Race Test	Race Test/Mordor/Trolls/Cave Troll/LOME_troll_geo.tpac	Y	parsed
lotr_troll_head	metamesh	-	creature	-	body	-	-	Race Test	Race Test/Mordor/Trolls/Cave Troll/LOME_troll_geo.tpac	Y	parsed
lrd_horse_armour_1	metamesh	-	gondor	-	barding	-	1	horse_armor	horse_armor/Gondor/LRD_horse_armour_1_geo.tpac	Y	parsed
lrd_horse_armour_10	metamesh	-	rohan	-	barding	-	10	horse_armor	horse_armor/Rohan/LRD_horse_armour_10_geo.tpac	Y	parsed
lrd_horse_armour_11	metamesh	-	rohan	-	barding	-	11	horse_armor	horse_armor/Rohan/LRD_horse_armour_11_geo.tpac	Y	parsed
lrd_horse_armour_1_b	metamesh	-	gondor	-	barding	-	b	horse_armor	horse_armor/Gondor/LRD_horse_armour_1_b_geo.tpac	Y	parsed
lrd_horse_armour_2	metamesh	-	gondor	-	barding	-	2	horse_armor	horse_armor/Gondor/LRD_horse_armour_2_geo.tpac	Y	parsed
lrd_horse_armour_2_da	metamesh	-	gondor	-	barding	-	da	horse_armor	horse_armor/Gondor/LRD_horse_armour_2_geo.tpac	Y	parsed
lrd_horse_armour_2_pg	metamesh	-	gondor	-	barding	-	pg	horse_armor	horse_armor/Gondor/LRD_horse_armour_2_geo.tpac	Y	parsed
lrd_horse_armour_3	metamesh	-	gondor	-	barding	-	3	horse_armor	horse_armor/Gondor/LRD_horse_armour_3_geo.tpac	Y	parsed
lrd_horse_armour_3_da	metamesh	-	gondor	-	barding	-	da	horse_armor	horse_armor/Gondor/LRD_horse_armour_3_geo.tpac	Y	parsed
lrd_horse_armour_3_pg	metamesh	-	gondor	-	barding	-	pg	horse_armor	horse_armor/Gondor/LRD_horse_armour_3_geo.tpac	Y	parsed
lrd_horse_armour_4	metamesh	-	rhun	-	barding	-	4	horse_armor	horse_armor/Rhun/LRD_horse_armour_4_geo.tpac	Y	parsed
lrd_horse_armour_5	metamesh	-	rhun	-	barding	-	5	horse_armor	horse_armor/Rhun/LRD_horse_armour_5_geo.tpac	Y	parsed
lrd_horse_armour_5_b	metamesh	-	rhun	-	barding	-	b	horse_armor	horse_armor/Rhun/LRD_horse_armour_5_b_geo.tpac	Y	parsed
lrd_horse_armour_5_c	metamesh	-	rhun	-	barding	-	c	horse_armor	horse_armor/Rhun/LRD_horse_armour_5_c_geo.tpac	Y	parsed
lrd_horse_armour_6	metamesh	-	rohan	-	barding	-	6	horse_armor	horse_armor/Rohan/LRD_horse_armour_6_geo.tpac	Y	parsed
lrd_horse_armour_7	metamesh	-	rohan	-	barding	-	7	horse_armor	horse_armor/Rohan/LRD_horse_armour_7_geo.tpac	Y	parsed
lrd_horse_armour_8	metamesh	-	rohan	-	barding	-	8	horse_armor	horse_armor/Rohan/LRD_horse_armour_8_geo.tpac	Y	parsed
lrd_horse_armour_9	metamesh	-	rohan	-	barding	-	9	horse_armor	horse_armor/Rohan/LRD_horse_armour_9_geo.tpac	Y	parsed
mirkwood_body	metamesh	-	mirkwood	-	body	-	-	mirkwood_assets	mirkwood_assets/Mirkwood Palace Guard/mirkwood_palace_guard_geo.tpac	Y	parsed
mirkwood_body_slim	metamesh	-	mirkwood	-	body	-	-	mirkwood_assets	mirkwood_assets/Mirkwood Palace Guard/mirkwood_palace_guard_geo.tpac	SLIM	parsed
mirkwood_boots	metamesh	-	mirkwood	-	boots	-	-	mirkwood_assets	mirkwood_assets/Mirkwood Palace Guard/mirkwood_palace_guard_geo.tpac	Y	parsed
mirkwood_gloves	metamesh	-	mirkwood	-	bracer	-	-	mirkwood_assets	mirkwood_assets/Mirkwood Palace Guard/mirkwood_palace_guard_geo.tpac	Y	parsed
mirkwood_helmet	metamesh	-	mirkwood	-	helmet	-	-	mirkwood_assets	mirkwood_assets/Mirkwood Palace Guard/mirkwood_palace_guard_geo.tpac	Y	parsed
mirkwood_shoulder	metamesh	-	mirkwood	-	pauldron	-	-	mirkwood_assets	mirkwood_assets/Mirkwood Palace Guard/mirkwood_palace_guard_geo.tpac	Y	parsed
mkwd_inf1_t1_helmet_bronze_hc	metamesh	-	mirkwood	inf1	helmet	t1	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_bronze_geo.tpac	N	parsed
mkwd_inf1_t1_helmet_gold_hc	metamesh	-	mirkwood	inf1	helmet	t1	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_geo.tpac	Y	parsed
mkwd_inf1_t1_helmet_silver_hc	metamesh	-	mirkwood	inf1	helmet	t1	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_geo.tpac	Y	parsed
mkwd_inf1_t2_helmet_bronze_hc	metamesh	-	mirkwood	inf1	helmet	t2	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_bronze_geo.tpac	N	parsed
mkwd_inf1_t2_helmet_gold_hc	metamesh	-	mirkwood	inf1	helmet	t2	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_geo.tpac	Y	parsed
mkwd_inf1_t2_helmet_silver_hc	metamesh	-	mirkwood	inf1	helmet	t2	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_geo.tpac	Y	parsed
mkwd_inf1_t3_helmet_bronze_hc	metamesh	-	mirkwood	inf1	helmet	t3	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_bronze_geo.tpac	N	parsed
mkwd_inf1_t3_helmet_gold_hc	metamesh	-	mirkwood	inf1	helmet	t3	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_geo.tpac	Y	parsed
mkwd_inf1_t3_helmet_silver_hc	metamesh	-	mirkwood	inf1	helmet	t3	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_geo.tpac	Y	parsed
mkwd_inf1_t4_helmet_bronze_hc	metamesh	-	mirkwood	inf1	helmet	t4	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_bronze_geo.tpac	N	parsed
mkwd_inf1_t4_helmet_gold_hc	metamesh	-	mirkwood	inf1	helmet	t4	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_geo.tpac	Y	parsed
mkwd_inf1_t4_helmet_silver_hc	metamesh	-	mirkwood	inf1	helmet	t4	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_geo.tpac	Y	parsed
mkwd_inf2_t1_helmet_silver_hc	metamesh	-	mirkwood	inf2	helmet	t1	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_geo.tpac	Y	parsed
mkwd_inf2_t2_helmet_silver_hc	metamesh	-	mirkwood	inf2	helmet	t2	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_geo.tpac	Y	parsed
mkwd_inf2_t3_helmet_silver_hc	metamesh	-	mirkwood	inf2	helmet	t3	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_geo.tpac	Y	parsed
mkwd_inf2_t4_helmet_silver_hc	metamesh	-	mirkwood	inf2	helmet	t4	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_geo.tpac	Y	parsed
mkwd_inf3_chest	metamesh	-	mirkwood	inf3	chest	-	-	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mirkwood_inf3_armor_gold_geo.tpac	Y	parsed
mkwd_inf3_chest_bronze	metamesh	-	mirkwood	inf3	chest	-	-	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mirkwood_inf3_armor_bronze_geo.tpac	Y	parsed
mkwd_inf3_chest_bronze_slim	metamesh	-	mirkwood	inf3	chest	-	-	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mirkwood_inf3_armor_bronze_geo.tpac	SLIM	parsed
mkwd_inf3_chest_silver	metamesh	-	mirkwood	inf3	chest	-	-	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mirkwood_inf3_armor_silver_geo.tpac	Y	parsed
mkwd_inf3_chest_silver_slim	metamesh	-	mirkwood	inf3	chest	-	-	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mirkwood_inf3_armor_silver_geo.tpac	SLIM	parsed
mkwd_inf3_chest_slim	metamesh	-	mirkwood	inf3	chest	-	-	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mirkwood_inf3_armor_gold_geo.tpac	SLIM	parsed
mkwd_inf3_greave	metamesh	-	mirkwood	inf3	greaves	-	-	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mirkwood_inf3_armor_gold_geo.tpac	Y	parsed
mkwd_inf3_greave_bronze	metamesh	-	mirkwood	inf3	greaves	-	-	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mirkwood_inf3_armor_bronze_geo.tpac	Y	parsed
mkwd_inf3_greave_silver	metamesh	-	mirkwood	inf3	greaves	-	-	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mirkwood_inf3_armor_silver_geo.tpac	Y	parsed
mkwd_inf3_pauldron	metamesh	-	mirkwood	inf3	pauldron	-	-	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mirkwood_inf3_armor_gold_geo.tpac	Y	parsed
mkwd_inf3_pauldron_bronze	metamesh	-	mirkwood	inf3	pauldron	-	-	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mirkwood_inf3_armor_bronze_geo.tpac	Y	parsed
mkwd_inf3_pauldron_silver	metamesh	-	mirkwood	inf3	pauldron	-	-	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mirkwood_inf3_armor_silver_geo.tpac	Y	parsed
mkwd_inf3_t1_helmet_bronze_hc	metamesh	-	mirkwood	inf3	helmet	t1	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_bronze_geo.tpac	N	parsed
mkwd_inf3_t1_helmet_gold_hc	metamesh	-	mirkwood	inf3	helmet	t1	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_geo.tpac	Y	parsed
mkwd_inf3_t2_helmet_bronze_hc	metamesh	-	mirkwood	inf3	helmet	t2	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_bronze_geo.tpac	N	parsed
mkwd_inf3_t2_helmet_gold_hc	metamesh	-	mirkwood	inf3	helmet	t2	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_geo.tpac	Y	parsed
mkwd_inf3_t3_helmet_bronze_hc	metamesh	-	mirkwood	inf3	helmet	t3	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_bronze_geo.tpac	N	parsed
mkwd_inf3_t3_helmet_gold_hc	metamesh	-	mirkwood	inf3	helmet	t3	hc	mirkwood_assets	mirkwood_assets/Mirkwood_Armors/mkwd_helmets_geo.tpac	Y	parsed
